Mm___er,03月01日 00:38,又开始焦虑了 没什么活头 好无聊啊 又开始焦虑的躺平了 本来是没什么感觉的 这两天我妈老催我找工作 学习 这一类的事情 又开始焦虑了 为什么人生就是要一直被推着走啊 我知道我改变不了世界 改变不了社会 改变不了规则 现在不找工作后面可能会被淘汰 但我真的觉得一直被push 好像停下来是在犯罪 为啥要 ​,女,山东,25
小萌爸看盘,03月01日 00:32,今天的政治局会议给两会定了很好的基调啊，老胡看了真是很振奋。加上今天股市大涨，迅速反包了昨天的跌幅，似乎表明现在一跌下来就有资金进场抄底，市场环境和心态都有了显著变化，感觉全社会的信心在重新聚集起来。 ​​政治局会议要求今年切实增强经济活力、防范化解风险、 ​,女,广东,18
CaptainNeverMore,02月29日 22:23,又是一个四年。感情状态依旧是一个人行走在时间的长河，内心成了坚定的幸福主义。事业方面选择了躺平并没有事业心可言。生活方面平平无奇，间歇性努力和持续性道系并存。真好啊又活了四年，前方的路未知但我并不害怕彷徨，当下的路无趣但我会自我寻找快乐的方向，过去的路已成回忆但我偶尔也会回忆过往 ​,女,浙江,19
天蝎哥的小狮子,02月29日 18:38,我就是过过嘴瘾哈我要是真彻底躺平了我哥立马就能飞回来让我真下不来床用我哥的话说我本来就是一个有野心有点能力但是欠揍的人可塑性强但是享乐主义太重今天放纵大劲了已经让我哥很不开心了本来这次飞回来他是想陪我见证的不想开心完再结结实实挨一顿虽然也跑不了但是起码态度决定力度嘛 ​,男,辽宁,24
豆花饭鳄鱼,02月29日 17:12,论酒后和暗恋对象表白结果第二天失忆这件事。       你觉得李泽言今天有点奇怪，平日里稳坐前三排的学习楷模，突然“堕落”到和你这个躺平派坐一起，虽然被老师注视的频率上升这件事实在是汗流浃背，不过暗恋对象突然坐在自己身边，这从哪个角度看也不是什么坏事。     ​,女,吉林,18
赤壁发布,02月29日 16:22,【赤壁市委经济工作会议暨全市三级干部会议召开】2月28日上午，赤壁市召开2024年市委经济工作会议暨全市三级干部会议，会议坚持以习近平新时代中国特色社会主义思想为指导，认真贯彻落实中央经济工作会议和全省奋力推进中国式现代化湖北实践大会精神，总结成绩，表扬先进，部署工作。进一步动员全市上 ​,女,湖北,21
锯子姐,02月29日 12:24,【孩子不想上学】早上和恩恩聊天：恩恩说：妈妈我不想上幼儿园，边哭边说，老师们不让我们玩玩具，可是我就是好想玩玩具啊，老师还骂我，我不想睡觉，可是老师非要让我们躺着睡觉，越说哭的越大声了……我什么也没有说只是抱着他更紧了，不停的亲吻他的额头，任他把情绪发泄完……一波接着一波，想 ​,男,陕西,20
梦回江乡,02月29日 11:55,离全面躺平仅余99天，终于瘦身成两位数了，挺好。这个形式主义泛滥，人情凉薄功利的职场实在不值得留恋，尽管我是公认的优秀班主任与优秀教师，但于我心深处早已滋生退隐之欲望。躺平后不评价不计较不理会任何起伏跌宕的得失荣辱。一切顺其自然，我自心安就成？ ​,男,湖南,21
何威威威vivi,02月29日 10:12,玩梗需适度“公主请上车”“公主请上课”“公主请用膳”……在当下的社交网络，狠狠刮起了一股“公主风”。“公主请”这句台词的原型源于经典老电影《罗马假日》，而“公主请”成为网络梗，则源自抖音上的一则搞笑视频。视频中一位父亲骑车接女儿，女儿却表示“你说‘公主请上车’”，谁知父亲并未惯 ​,女,贵州,20
彧亓丶,02月29日 02:06,币果然大起大落 还好我躺平主义 ​​​  ​,女,中国香港,18
水拥抱着风,02月28日 23:49,小红薯确实是消费主义大本营了，秉持“今朝有酒今朝醉”的态度，对未来失望，对现况躺平，简称为悲观的乐观主义者。但以我对学校年轻教师的观察来看，有储蓄意识的仍然占绝大多数。聪明的孩子已经在省钱了，瓦可不能再被骗了就是对男生了解太少了，好奇现代男性的脸谱画像。 ​,女,广东,20
manchebusite,02月28日 23:44,日韩南拳女拳的泡沫时代教训：1.风险转嫁逻辑链：经济上行时女性进入都市并拥有了职场上一定的话语权—-一部分将女权独立与南拳对立——男性利用“平等”概念，反将一军——-真正受益者不是女性提出者，而是利用这一概念的男性群体选择用魔法打败魔法，彻底躺平——泡沫时代由于蛋糕不够分，女性在职 ​,男,四川,20
月亮没有脚-,02月28日 22:29,24.2.28明天二月最后一天！翻到去年的微博，真的有眼无珠，我是什么神经病受虐狂，太年轻了不知天高地厚那天说要多大的教训才能让他们醒悟学会换位思考和尊重，今天才觉得，多大的教训都不会，只要没有发生在自己身上，他们永远不会明白，他们会觉得ta想不开，觉得幼稚，觉得可惜，觉得没有必要，再 ​,男,重庆,26
Corry忆8,02月28日 19:31,虚无主义是年轻人躺平的原因吗 ​,男,江西,26
柳下再会123,02月28日 18:31,奔驰宣布放弃新能源计划，苹果取消造车……和此前的疫情应对一样，腐朽没落的资本主义社会就是扶不起来的阿斗，哪怕有天朝一骑绝尘，给做示范、树标杆，指明方向，他们还是自暴自弃，走上了躺平、摆烂的路子……唉！多年以前就说过，全球暖化教义，及由此催生的各种新能源产业，本质上不 ​,女,河北,22
shuang爽心绘,02月28日 16:48,性格缺点从来都是伪装成优点让我们认同shuang爽深层性格解析疗愈1.捋顺当下问题卡点（人际关系）2.厌学.躺平.迷茫.找不到满意工作（人生方向）3.认知升维格局经纬破圈（事业愿景）特别声明：高自尊 自大 没有谦卑心内心极其脆弱者 疗愈前没有勇气胆量直视接纳自己丑陋一面的完美主义者请谨慎 ​,男,山西,26
foreverinspring-,02月28日 12:21,曾经有段时间觉得自己是能力很强潜力很大的人，也认可多做事情换来更多的权力，甚至赞同并读了很多功利主义的书。现在我只觉得自己好吃懒做，下辈子一定不当什么队长组长负责人，老子只想摸鱼躺平美美吃饭睡觉！！！！！！！ ​,男,北京,23
姜来姜不赖,02月28日 00:01,为理想主义躺平 ​,男,浙江,20
Power-cindy-,02月27日 22:20,无意中翻到了以前的学习计划现在简直是躺平主义者 ​,男,广东,24
心虹桥,02月27日 20:32,窃以为，“减负”并不是让教师工作量大幅度减少，甚至躺平。而是要合理安排教师的时间，多花时间在教育学生方面。不要在各种形式主义中浪费时间！ ​,女,安徽,26
枕玉__,02月27日 19:32,不喜欢这种虚浮的理想主义，我承认享受生活很幸福，但这一切都要建立在坚实的物质基础上，但对大部分人来说物质是要靠自己争取来的，躺平的是少数。不在图书馆当奴隶，那未来从哪里来？我当然不喜欢这样，但是我有什么办法 ​,男,浙江,25
兜兜的姐姐,02月27日 18:02,力所能及 就可以了 别太激进 适当躺平嗯嗯 千万别完美主义者 工作而已 ​,男,浙江,24
不太安静,02月27日 14:29,在社会发展的死亡漩涡中，每个人都在邪恶化资本主义、批评制度、控诉不公、痛斥道德败坏、怀念朴素的公序良俗。可心里的算盘都充满了膨胀的私欲，老年人因不劳而获、张口PUA的有意识剥削，变得越来越不是东西，可你以为年轻人就都是好东西么，躺平且无意识的丛林思维，出点事就喊打喊杀，没有任何求同 ​,女,陕西,21
edenling,02月27日 00:02,发现我的每次思变都是源于不想干了要躺平，可结果都是接更多活儿，上更多责任。最近打算辞职歇一歇，养好身体顺带提升一下艺术修养，但如今感觉有个班上是防止我进一步过劳，真辞了活儿就太多了。（但还是要辞，高福利均贫的资本主义社会里打工交税没出路，必须自己当老板，再不济也要自雇）（说是 ​,男,英国,22
liangboshi,02月26日 17:14,正文(133)       消极无为、好吃懒做、混迹于社会之流、躺平啃老者等的时风。这些人是社会民众中的极少数。他们每天无所作为地混迹于社会，不劳动或不热爱劳动，不断散布消极无为、刻苦学习和努力工作没意思的论调，崇尚享乐主义，躺平混日子，甚至小偷小摸、不劳而食、违规犯错，依靠政府救济或他人 ​,女,河南,23
一包海苔,02月26日 10:46,很多大道理我觉得大家听听就得了，有的人说工作就是要卷要拼搏，也有人主张躺平主义，可这根本没有对和错的分别啊，就是个人选择不一样而已。书中自有黄金屋，但老话也说读万卷书不如行万里路，每个人生长环境不一样，像我这种平常在微博是一顿乱发的人哪里知道你是适合读书还是适合行万里路呢。今 ​,女,海南,22
泊放品牌,02月26日 10:31,极简护肤爱美爱卷的极简主义者怎么护肤？症状：爱美，爱卷，美丽路上决不躺平肤质：混干除了这些之外我今年开始尝试yi美做过光子嫩肤和水光💉个人觉得效果还是不错的但皮肤状态除与护肤保养品相关外与生活习惯、心态情绪、饮食其实也息息相关因为比起品牌我更加关注成分当然 泊放的护肤 ​,男,上海,21
我就三板斧,02月25日 12:57,北京房价开始翻车了，听说南三环丰台卖了一个才3万多一平米。随着高层建筑火灾，高层的房价可能再次翻车。00后的消费观念变了。精致利己主义和躺平思想并存。能不找工作就不找工作，能不结婚就不结婚，能不生娃就不生娃，能不买房就不买房子！能凑合就凑合，拒绝背负房贷车贷一辈子喘不过气来。北 ​,女,北京,22
浩克第一Beauty,02月24日 21:11,上一个小品反映了年轻人窝囊无奈在劳动法的边缘狂擦 这一个小品基层摆烂躺平大搞形式主义 这不是与大好形势不符了 这简直就是要造反 ​,男,山东,18
Winterssky,02月23日 20:41,厌倦人类社会的条条框框搞那么多法条就是人类的自我折磨有意义吗 没有 就是底层打工人的互相折磨而已 何必互相为难呢真是 一起团结起来躺平干活不好吗 一个简单的清算 开曼法能整出20条规定 每条都是资本主义圈钱的套路 关键是人家一件事能给你拖个半年 问就是流程中 圣诞假这个假那个假  ​,男,上海,20
斋藤飞鸟的现男友,02月23日 14:54,把90后00后当韭菜 职场就业问题上使劲剥削了 养老问题还要搞你 别欺人太甚 掀桌子打不赢 躺平不生还是有办法的 到时候没有后代的老龄化国家什么养老体系 伟大复兴 什么主义都是扯淡 只有腐朽 ​,女,四川,23
盘锦杨立山,02月23日 03:44,当今社会的问题表面上看是年轻人啃老、躺平、不婚、不育，而深层次的问题是高智商的年轻人沉迷于网络游戏难以自拔，他们像一只只胆怯的小老鼠躲在阴暗的虚拟的网络世界里不敢回归现实社会中来。愚昧无知的年轻人像一台台没有灵魂的机器冲刺在社会的每一个角落里学着他们父辈的样子在搞着形式主义！ ​,女,辽宁,25
梨花头_,02月23日 01:00,我从不相信横空出世的天才，处在当前这个时代，不应被所谓的“摆烂”和“躺平”假象迷惑，毕竟，我们大多都是“精致的利己主义者” ​,男,河南,23
娟儿肥,02月23日 00:37,新华时评·整治形式主义丨治理躺平需铲除根源土壤 公布躺平式干部名单干部干部，干字当头  ​,男,广东,20
tinwfmts,02月23日 00:10,三十多岁的人因为要开学焦虑到想大哭，所有的一切都让我焦虑，讨厌，讨厌的领导讨厌的同事讨厌的职场pua讨厌的形式主义讨厌的氛围，最讨厌的是做不到完全躺平的自己，还有责任心的自己。畸形的世界 ​,男,福建,20
第yi万次鹏然心动,02月22日 18:35,坚持锻炼身体对于一个自律性有点差的人真的有点难！但是也确实是想做的一件事，想做就做呗。这个怎么说呢？不登高何以见景。粉上鹏鹏之后考古呀包括周围粉丝发的东西。满满的给我感觉鹏鹏是个佛系躺平主义者。那实际呢！实际的话你看到是越来越美丽的丸子，体形健康也 ​,男,四川,18
无为客pra2023,02月22日 15:49,一个社会要想繁荣发展进步，必须承认并鼓励个人奋斗。如果多数人的奋斗无意义，得不到应有回报，那必然选择躺平。如果干好干坏一个样，结果就是形式主义大行其道，大家都选择应付差事。全社会都搞形式主义，结果就是经济社会的腐烂溃败。改革开放很重要的一点就是鼓励多劳多得，承认个人拼搏奋斗的价值 ​,女,中国澳门,26
新西兰黄金奇异果,02月22日 11:29,综合系统换一个低劣的主界面就是一次大升级，系统复杂又难用，BUG层出不穷，各类流程又臭又长，自以为是的领导拍拍脑袋指挥，不放权又想展现自己的所谓丰功伟绩，不断给基层加负，自诩稳中向好，实际官僚主义作风，一想到这些我就躺平，爱谁谁 ​,女,陕西,18
漫里风铃柚子,02月21日 19:46,为什么更喜欢追妻火葬场，因为酸感与甜感交互产生起伏不平的波动，刺激感官。普通的甜文就没有这种感觉，看的过程心静如水，实在太过单调。其实我也不咋喜欢大女主奋斗文，主要因为我是个躺平主义者，喜欢做天上掉馅饼的梦，做大女主斗来斗去感觉太累了，但是霸总漫里女主太娇弱小白花也很烦。 ​,男,广东,26
最靠谱的派大星哇,02月20日 19:48,吃饭呕吐吃饭腰痛热炕躺平腰痛+呕吐否极泰来给老子好  不许身体出现任何问题坚定的唯心主义者 ​,男,甘肃,23
苦中寻乐HJS,02月20日 14:27,现在中国是资本主义世界，下面人很难赚到钱，资本家整天想着怎么压榨员工。我们要学会反抗，躺平是没有办法的办法。去看看美丽的世界。 ​,女,安徽,26
一只可爱的小仙鹿,02月19日 21:42,陷进虚无主义的在现实里挣扎的却宁静而安详的幸福抑或感受到充盈着躺平的人 ​,男,福建,25
刘虞佳,02月19日 19:58,Weekly Vlog虽然还没完全升温，但看到已经立春，整个人心情都好很多三件套也得火速安排到位极繁主义每次出发前总要焦虑很久，好在都能卡着时间搞定hhh接下来就是回国后能好好休息的躺平快乐生活了～  ​,男,北京,20
风推一叶舟,02月19日 16:01,“十个扭转”，分别为根本扭转速度情结，扭转换挡焦虑，扭转造假冲动，扭转路径依赖，扭转“唯上”思维，扭转粗放模式，扭转功利主义倾向，扭转折腾做法，扭转“鸵鸟心态”，扭转“躺平”思想。 ​,女,山东,26
Lita啊,02月18日 23:19,婚姻其实非常考验两个人的三观，如果你是一个一心想努力奋斗上一个台阶的人，而另一方只想躺平，你们走不长远。如果你对财务规划清晰，消费理性，而另一方今朝有酒今朝醉，大手大脚消费主义，也不可能走长远。当爱情的激情褪去，婚姻就是平淡的过日子，两个人有共同的目标，相同的 ​,男,江苏,18
大-大飞飞,02月18日 22:21,上过杨杜老师的课，别开生面别具一格别有洞天，去年人大六君子和任老爷子重聚。在VUCA时代，人大六君子开年畅聊企业家和职业经理人如何坚守职业操守，如何不躺平，如何平衡，如何灰度管理。热爱，利他，坚持长期主义，创新向善（don't be evil）。熬过冬天才见春意。又下单了赫拉利《人类简史》 ​,女,日本,25
MannimMond-,02月18日 20:46,感觉自己真的是一个非常中庸的人 就是 和我一起做事的人不要吊儿郎当 但是如果自己是完美主义要求所有人也必须按他的心意做 我也觉得没有必要 可能我就是这样一个没有追求的人 躺平 不要催我干事情也不要让我催从小到大每次都是非常在意别人的看法忽略自己的感受 什么时候能改改 踢 ​,男,上海,19
混世小乐贼,02月18日 15:14,扭转迷恋于“造势一时”而不是“造福一方”的功利主义倾向，扭转决策“乱画饼”、落实“翻烧饼”的折腾做法，扭转刻意逃避、掩盖矛盾和问题的“鸵鸟心态”，扭转“为了不出事、宁愿不干事”的“躺平”思想，以湖南一地一域发展为全国全局发展作出更大贡献。『湖南省委下发通 ​,男,湖南,25
做减法的葱姑娘,02月18日 11:46,生活不是伊拉克吃子弹为了金钱奋斗就是奋斗，生活是平衡，躺平也是阶段性的。为了大彩电去伊拉克和四川贵州留守儿童家长区别不大，只能说资本主义洗脑成功，四川留守儿童世代留守循环成了社会大问题。这个作为征兵宣传，洗脑还是可以的。 ​,男,广东,25
编剧曾鸣,02月18日 11:23,满屏都是“开门红”，楼下偌大一片工地，只有一台挖掘机，象征性地开工。不管是公司还是单位，不过正月十五，难得有实质性的工作推进。抢红包，逗利是，大小饭局，轮庄举行。这不是形式主义，这是国情。但愿今年大环境向好，不再被动躺平。 在广东，这几天未婚的青年红包大丰收。 ​,女,广东,26
重庆学姐,02月18日 11:06,【：“访”出新重庆建设新气象】今年是现代化新重庆建设从全面部署到纵深推进的重要之年，建设社会主义现代化新重庆，要保持奋发有为的好状态，不“躺平”、不“休眠”。去年1月28日，上游新闻推出“开工暗访记”系列报道，多路记者奔赴渝中区、南岸区、长寿区、合川区、潼南区等区 ​,男,重庆,23
重庆商报,02月18日 11:06,【：“访”出新重庆建设新气象】今年是现代化新重庆建设从全面部署到纵深推进的重要之年，建设社会主义现代化新重庆，要保持奋发有为的好状态，不“躺平”、不“休眠”。去年1月28日，上游新闻推出“开工暗访记”系列报道，多路记者奔赴渝中区、南岸区、长寿区、合川区、潼南区等区 ​,女,重庆,20
上游视频,02月18日 11:05,【：“访”出新重庆建设新气象】今年是现代化新重庆建设从全面部署到纵深推进的重要之年，建设社会主义现代化新重庆，要保持奋发有为的好状态，不“躺平”、不“休眠”。去年1月28日，上游新闻推出“开工暗访记”系列报道，多路记者奔赴渝中区、南岸区、长寿区、合川区、潼南区等区 ​,女,重庆,25
上游新闻看点,02月18日 11:05,【：“访”出新重庆建设新气象】今年是现代化新重庆建设从全面部署到纵深推进的重要之年，建设社会主义现代化新重庆，要保持奋发有为的好状态，不“躺平”、不“休眠”。去年1月28日，上游新闻推出“开工暗访记”系列报道，多路记者奔赴渝中区、南岸区、长寿区、合川区、潼南区等区 ​,女,重庆,26
上游新闻,02月18日 08:51,【：“访”出新重庆建设新气象】今年是现代化新重庆建设从全面部署到纵深推进的重要之年，建设社会主义现代化新重庆，要保持奋发有为的好状态，不“躺平”、不“休眠”。去年1月28日，上游新闻推出“开工暗访记”系列报道，多路记者奔赴渝中区、南岸区、长寿区、合川区、潼南区等区 ​,女,重庆,26
大青海网,02月18日 07:07,我们无从考证，那些年画上的神仙们，或保卫一方平安，或专精于某一行业，或管理着一个领城。他们以各司其职的形象出现，仿佛是在提能大家，神仙尚且努力工作，我们也不能轻易躺平，就冲着这份传承下来的敬业精神和实用主义，用脚踏实地的努力，换来五谷丰登的收获。via ​,女,青海,19
冰糖脆柿,02月17日 15:08,不婚不生不买房 人一辈子在金钱上的烦恼直接少三分之二 面对工作躺平主义适当结合发疯文学 张弛有度只为自己考虑不为老板卖命 不好高骛远 有手脚就能找份临时而短暂的工作 实在干得不爽就跑路又不是憋屈的中年人要时时刻刻为养家糊口还房贷而操心 闲暇时提升自己多学一些知识开拓一些兴趣爱好 体验生活 ​,女,上海,19
程阿沧,02月17日 13:13,我常常觉得自己的生活一团糟，但那往往是因为我没有努力一点，再努力一点，我高喊所谓美好的共产主义，也不过是为自己懒惰找得的借口，我希望躺平，希望摆烂，希望不劳而获，我这样的人才是人类文明进化的绊脚石，社会本就是个大熔炉，弱肉强食，利益相争，适者生存本就是这个社会的规则，是我不思进取 ​,男,广东,26
Verbena-HLN,02月17日 13:02,这个光景 想做个鸵鸟也不容易啊 心无旁骛地把头扎沙子里 不闻不问真的需要内心足够强大多年前对犬儒主义和鸵鸟的批判到如今对躺平的包容及理解 是不是也算一种意识进步？最起码算是个不左不右的发展吧 科技发展 媒介多元化产生信息爆炸 媒介再批判信息带来的社会焦虑 说到底是在争夺话语权 作为一 ​,女,浙江,22
克己慎独Henry,02月17日 00:59,随着年龄增长 发现戒断现象也多了不想上班 想躺平 新年的第一个不开心 就是原本初九上班 愣生生被提前了一天 万恶的资本主义 那一天能给你搞个奔驰车轮子不 ​,女,河南,18
Liilu_lulu,02月17日 00:57,感觉最近老是会焦虑到说不出来一句话，老是感觉是因为自己的错所以对未来迷茫得要死，经常会觉得这个世界的走向和我想的不太一样，我的世界是一个巨大的理想主义，但是我又常常会困在自我证明的怪圈里，有时候感觉巨累巨躺平，但是又会突然活力一百倍，转念一想又会觉得什么都无所谓，然后下一秒又会要 ​,男,云南,24
怡宝瘦下来一定是大美女,02月16日 23:46,一定不能被消费主义洗脑 告诉自己一定不能被商家赚了我未来可以躺平的钱 我必须保持所有东西用完之后再买的原则非刚需不购买 不能囤货不能乱消费 所有东西都是自己用完了之后再买 没用完就保持一点没用完就坚决不买 这个心一定要狠 ​,男,吉林,19
王成-设计,02月16日 15:04,国家的责任不只是提升国力，让国民富裕、幸福，还应在价值导向上做出正确的引导并营造合理的健康环境。时下的现实主义盛行就让许多年轻人选择了“断亲”、“不婚”、“躺平”……。 ​,女,北京,22
怒江菜头风范,02月16日 14:42,。“最苦的人还是广大农村地区千千万万农民家庭出身的人口数量 ​,女,上海,22
HappyeverydayMzz,02月16日 10:30,想起最后一次认真的通话我跟他讲的内容是摆烂躺平两三年突然又被虚无主义击中了自己什么都做不到什么都不想要不敢要人生一团糟那时他几乎不发表任何意见只是冷冷听着聊到两人之间的关系说的都是已经这样了你知道我是什么态度现在就觉得很可笑嘛自己嫌弃自己向最亲近的人倾诉自己而对方却在 ​,男,浙江,18
随手喂可乐,02月16日 05:14,又到了年度例行问天公（问平安）的时候了，我妈让我妹问我今年有啥要问天公的吗，我说没什么要问的，感情方面目前是把结婚剔除人生计划（虽然我也不敢说我是坚定的不婚不育主义），事业方面完全躺平。人生无欲无求，对于常规的人生选项毫无期待，真的没有什么需要抉择的事情了，现在只想要遵循内心，去 ​,男,广东,19
烂鱼J7,02月15日 22:56,📑新年进步 万事周全1.用结果来完成计划 2.提高行动力3.保持专注 丰富精神世界 4.做个长期主义者布局2024每三个月一次flag.春 （Fed. Mar. Apr.）健康及健身第一位！▫️体脂率降低  塑形 ▫️气血调理▫️多长头发▫️解决额头上快20年的疤▫️还有两次超光子事业 躺平固然快乐 但不贪 ​,男,河南,25
辛思亮,02月15日 14:38,凡是强烈要求关闭电商的，指责质量差的，都是二道贩子，中间商赚不到差价能不骂娘吗？凡是鼓吹正能量的，劝买房子生二胎的，都是画大饼的；房子、车子，不如票子；股票基金全是圈钱忽悠的，个体实业就是挣扎在温饱线上的小业主；鼓动内卷的都是喜欢内耗的政客，害怕躺平的是官僚资本主义，担心大家不卖 ​,女,辽宁,22
百原子,02月14日 19:04,好羡慕小森林里市子的生活状态 就是我向往的极简主义的躺平生活 不过 电影终究是电影 或许我根本没办法忍受极致的漫长的冬天孤独和一个人春种秋收的生活 但是还是被那种宁静治愈 如果能逃离一切人际交往 把自己藏起来 就好了 ​,男,广东,19
柳叶安安,02月14日 16:21,我不是一个女权主义者，我不觉得《热辣》一部女权主义的电影，就像我也不觉得《飞驰》一个女性角色也没有就是部男权片了。生活中三四十岁一身痴肥躺平打游戏啃老的，男性比女性多（不信可以去网吧看看）。只不过贾玲是个女导演，她把这个角色换成了女性。我觉得男性同样可以从《热辣》影片里面吸取力 ​,男,上海,21
可爱老慢的绿杨,02月13日 09:40,看贾玲新片简介 已经热血沸腾，在这个“躺平”主义节点，还是需要励志的清流。本身贾导兼主演自减百斤的事实，足以说明点什么，支持贾导，影院见 ​,男,上海,19
-幸甚至哉-,02月12日 23:31,看完飞驰人生2，一个感觉就是这风格很韩寒。记住了两句台词：“那不是躺平是跪着”“不是结束了只是我接受了”。核心三个字：往前开。保持住心气，往前走，能证明自己的只有自己，能力才是硬道理。“世界上只有一种真正的英雄主义！那就是认清生活真相依旧热爱生活。”最后，想起一句诗：欲买桂花 ​,女,福建,24
流浪BKK_,02月12日 20:13,看热辣滚烫，越到后面越有种主角，包括贾玲被活生生剖开来的感觉。我最羡慕的就是勇敢这种特质，对我这种躺平主义的人来说都很… 看完出来听到我弟说不能理解女主的动机感觉这个电影的完成度又加了几分（。自我和自由都好难啊 ​,女,四川,26
仙道眳,02月12日 11:29,不婚不生不买房 人一辈子在金钱上的烦恼直接少三分之二 面对工作躺平主义适当结合发疯文学 张弛有度只为自己考虑不为老板卖命 不好高骛远 有手脚就能找份临时而短暂的工作 实在干得不爽就跑路又不是憋屈的中年人要时时刻刻为养家糊口还房贷而操心 闲暇时提升自己多学一些知识开拓一些兴趣爱好 体验生活 ​,女,辽宁,20
有容无,02月12日 10:48,不婚不生不买房 人一辈子在金钱上的烦恼直接少三分之二 面对工作躺平主义适当结合发疯文学 张弛有度只为自己考虑不为老板卖命 不好高骛远 有手脚就能找份临时而短暂的工作 实在干得不爽就跑路又不是憋屈的中年人要时时刻刻为养家糊口还房贷而操心 闲暇时提升自己多学一些知识开拓一些兴趣爱好 体验生活 ​,男,河南,25
浪大浪打浪哒浪,02月12日 01:45,关于我理想主义的幻灭与神化，归来仍然是少年，，，么。。。还是躺平摆烂泯泯于众人 ​,女,上海,23
猪肉肠粉要加粿,02月11日 23:52,热辣滚烫好看，充满赤诚与克制的表达。越来越不相信努力，只想躺平的当下，还有人愿意以身入局诠释改变与努力，近乎是普罗米修斯取火，古典的英雄主义。表达克制，是因为结局贾玲还是输给更专业的对手，故事励志但是不失真，没有神话鼓吹改变与努力的力量。喜欢里面关于训练的长镜头，时间如镜，贾玲 ​,男,广东,24
小米爱大白1314,02月11日 16:56,我的评分：感谢组织看春节期间看到的最棒的一部电影，现实主义题材，女主的遭遇可谓悲惨，一次次把她打到谷底，好在她勇于走出躺平的摆烂人生，彻底改变了自己，非常的励志和正能量。而贾玲带给我们的 ​,男,,24
肉蓉S,02月11日 16:52,我的评分：《第二十条》真挺好看的～从小作为“依赖者”、“被供养者”活着，我挺躺平的，觉得社会议题跟我没关系……直到作为女孩，不可避免地接触女性主义，亦或是电影讨论的法律议题，才明了：如果不去思考、不去质疑、不去发 ​,男,浙江,18
收集云彩的造梦者,02月10日 15:46,毕业到现在的两年完美贯彻了躺平主义 几乎不工作 没钱在家躺有钱出去玩 要珍惜剩下的三个月自由 ​,男,天津,18
地球主义JoyrootsPlanet,02月10日 14:15,怎样用最好状态迎接新年？守岁到深夜起不来天寒地冻不想洗头假期躺平想睡懒觉龙年的幸福感从大年初一多睡半小时开始-地球主义桃桃免洗蓬松喷雾免洗去油，轻松省事省时间一喷蓬松，随时随地凹造型温泉水感，保湿柔顺不干 ​,女,云南,25
紫樱草L,02月10日 05:49,勇敢的人先享受世界我俩爱好太一致，喜欢浪迹江湖，就爱从别人活腻的地方到别人活腻的地方马杀鸡、泡脚、躺平观山海世界留给先享乐主义只要我们不肯吃苦那是一点苦不用吃  ​,男,湖南,25
岁寒知_松柏,02月09日 21:10,前两天在镇政府民政所的堂弟过来聊天，他一个基层的人，担忧的事和各个投资群的人竟然完全一样，包括形式主义、躺平、火箭军、统计做假之类的。我感觉认识的每个体制内基层的人，及一些读了点书有些见识的生意人，现在的想法及茶余饭后的话题都是一致的。我说，如果大部分人都预期和担忧的事，一般而 ​,女,广东,26
李雪含的生活笔记,02月09日 13:48,【摆在你面前的只有两种选择，要么躺平，要么长期主义，功成不必在我。】从家族的角度来讲，就是积累资源给到下一代，甚至更后的人，等到家族出人才。积累是为了不公，不公是为了抵御风险。 》: ​,女,广东,23
qycc74,02月09日 13:11,讨厌过年过节，越来越，，形式主义多种多样，就是累，劳民伤财！不知道都是谁这么欢乐爱过年过节，我只想躺平睡觉 ​,男,天津,26
一个浪漫射手,02月09日 13:07,射手座很浪漫，很理想主义，又颓，又独立，又丧，又自由。灵魂躺平肉体搬砖，具备很强的共情能力，犹豫且果断，理性且感性。 ​​​,男,江西,23
映水藏星,02月08日 22:00,🍑🤲谁能想到这只蜜桃小猪接下来会发表一番大隐隐于市的极简主义言论？各守麋鹿志，耻随龙虎争。小哥哥不是躺平，是打扫干净屋子再休息，是向着退休生活努力的低欲望行者，是在上海有房年薪二十万以上的家里蹲青年，是一个与全世界对抗的棱角分明的佛系猪包，也是一个默默无言照顾姐姐的做家务小 ​,男,新疆,19
全北北,02月07日 10:53,人想存活的本能无疑比你自己想象的要更强韧 无论何种病症 时间久了定会习惯 甚至开始期待光临 诸如“原来你还在啊”之类的感叹 也时常伴随厌恶暴躁等反面情绪 与其对抗倒不如躺平 大举和平主义使者权杖 与之共生达至平衡 ​,男,新疆,21
大吴虾,02月07日 09:57,诶嘿躺平主义万籁俱寂！ ​,男,福建,22
蛊思通,02月07日 07:50,今天看到一句话“人生不需要有意义，有意义的是对生活的体验”。初看时觉得这又是躺平文化的一波输出，又在倡导及时行乐的当下主义，是无良营销号安抚老百姓不甘内心的一剂镇静剂。但细想下似乎是我着相了，谁也未曾定义对生活的体验，只局限于侥幸的享乐和片刻的欲望实现，苦难与折磨，奋斗与拼搏， ​,女,山西,23
Enlightenmeplease,02月06日 22:47,我太想躺平在加州了，可惜估计还要被美东套牢几年，sigh每次跟人聊天儿遇到的都是觉得美东重人文重教育加州只有新贵味没有文化底蕴的…奋斗b？elites…？让我这个躺平享乐主义者根本不好意思说我就喜欢去肤浅的西边在沙滩上玩泥巴既不需要养小孩重教育，美东的建筑风格和冬天又让人觉得压抑，我应 ​,男,美国,20
